Season,TeamID,PointScored,PointAllow,FGM,FGA,FGM3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF
2015,1124,69.12,60.31,23.94,55.16,7.0,14.25,21.38,14.5,24.03,14.41,12.38,8.03,3.84,16.72
2015,1125,73.77,70.16,25.77,54.35,9.87,12.35,17.9,9.32,23.97,15.19,13.74,6.35,1.97,16.45
2015,1126,57.03,62.1,19.1,48.77,4.87,13.97,19.67,11.33,20.77,7.83,13.73,5.27,2.57,19.53
2015,1127,57.03,67.0,19.47,49.37,5.1,13.0,19.67,8.87,21.77,8.4,13.77,5.5,2.43,18.0
2015,1129,69.87,60.94,24.19,53.35,8.71,12.77,17.55,8.52,24.03,11.71,10.23,5.97,2.32,17.23
2015,1130,65.78,67.41,23.22,52.09,6.47,12.88,18.25,8.22,22.5,13.16,12.16,5.72,2.69,18.97
2015,1131,67.86,70.38,22.28,49.62,7.76,15.55,22.31,8.59,22.79,12.21,12.45,5.38,1.79,17.52
2015,1132,66.73,61.6,23.63,54.27,6.77,12.7,17.73,10.57,24.33,12.2,11.87,6.77,3.9,17.03
2015,1133,56.31,62.12,18.94,51.28,5.47,12.97,19.41,11.28,21.59,9.09,12.62,6.59,2.75,19.75
2015,1135,65.0,70.24,21.69,51.86,5.38,16.24,23.31,10.1,25.1,11.28,14.59,4.45,4.31,19.21
2015,1136,66.39,67.74,22.87,54.29,7.29,13.35,17.81,9.87,23.32,12.29,11.81,5.06,2.48,18.06
2015,1137,68.25,69.0,23.22,52.88,6.59,15.22,21.62,9.53,23.25,12.66,11.12,4.09,2.69,18.66
2015,1138,75.0,68.28,25.53,58.69,6.03,17.91,24.81,12.88,25.56,13.16,11.28,7.62,4.03,18.41
2015,1139,69.56,61.19,24.28,55.34,5.75,15.25,22.44,12.19,24.53,11.5,11.38,6.38,2.94,17.62
2015,1140,81.84,72.94,27.19,59.06,8.22,19.25,25.0,11.94,25.84,16.25,11.56,7.12,2.88,20.53
2015,1141,74.89,67.64,25.0,54.71,9.96,14.93,20.54,9.64,22.46,13.29,9.89,6.64,2.29,17.82
2015,1142,59.81,60.81,21.26,54.78,5.74,11.56,17.22,11.59,22.26,9.78,8.85,5.26,2.96,16.52
2015,1143,66.52,67.3,24.88,56.61,5.61,11.15,17.18,9.09,26.39,12.45,11.06,4.15,3.85,19.0
2015,1144,61.9,67.72,21.24,50.76,8.07,11.34,18.21,9.14,20.48,12.24,12.62,6.62,2.83,18.24
2015,1145,64.2,62.27,22.57,56.2,6.4,12.67,17.83,12.27,22.53,14.0,12.03,6.67,3.3,18.4
2015,1146,65.31,82.21,22.28,52.55,6.76,14.0,20.66,9.41,21.72,12.45,18.24,6.28,3.93,20.83
2015,1148,59.16,70.1,21.74,54.03,4.71,10.97,15.45,10.71,23.03,10.97,13.71,4.94,3.52,13.84
2015,1149,71.96,70.85,24.11,59.0,9.19,14.56,20.63,12.85,23.7,12.26,11.44,6.63,2.07,17.19
2015,1150,73.81,72.41,26.81,57.94,6.28,13.91,21.41,11.91,24.53,13.66,13.59,6.47,2.5,17.44
2015,1151,70.37,67.93,23.8,53.63,6.6,16.17,23.5,11.07,22.87,11.6,12.97,5.83,6.43,19.7
2015,1152,55.24,67.52,19.62,53.55,6.07,9.93,14.52,12.28,19.9,8.83,14.93,7.69,2.86,22.17
2015,1153,62.38,55.28,22.38,49.41,5.03,12.59,18.69,10.97,23.25,11.88,12.78,6.56,5.44,14.66
2015,1154,62.33,70.56,20.93,47.07,6.78,13.7,17.89,8.78,19.3,12.41,13.07,4.26,2.0,15.26
2015,1155,62.71,62.16,22.23,54.35,5.52,12.74,18.68,11.9,24.29,10.65,11.77,5.42,4.77,16.19
2015,1156,65.4,62.17,23.5,53.0,6.97,11.43,16.63,10.3,22.07,13.1,11.83,7.23,3.37,19.4
2015,1157,70.48,64.66,24.21,55.24,6.69,15.38,21.86,12.14,25.41,11.24,11.52,6.31,3.31,16.83
2015,1158,58.61,64.58,20.79,51.76,5.97,11.06,16.76,9.52,22.73,9.61,12.03,5.52,2.91,20.58
2015,1159,65.28,64.78,24.09,49.88,7.59,9.5,13.66,6.75,22.88,13.19,11.56,4.94,2.66,17.12
2015,1160,68.53,67.72,23.59,54.16,5.28,16.06,22.44,11.38,25.56,11.47,13.25,5.75,4.0,18.22
2015,1161,71.56,63.59,24.34,55.47,7.16,15.72,23.0,11.88,25.53,14.53,10.59,5.53,3.34,16.84
2015,1162,63.11,62.0,22.22,51.26,8.44,10.22,14.44,10.07,22.37,11.63,11.7,4.63,3.56,17.96
2015,1163,64.18,59.79,22.76,51.97,6.47,12.18,17.26,9.56,24.32,11.82,11.53,4.65,5.24,16.5
2015,1164,70.53,83.6,24.13,61.3,9.33,12.93,18.7,10.1,21.43,12.53,13.53,6.63,3.3,20.53
2015,1165,60.72,62.38,19.97,51.21,5.76,15.03,20.1,7.86,24.34,9.83,12.24,5.9,4.72,19.28
2015,1166,67.3,66.88,22.61,53.82,7.94,14.15,19.52,10.55,23.94,13.61,11.85,4.45,2.33,17.91
2015,1167,61.3,61.9,20.97,51.4,5.33,14.03,19.37,11.03,23.13,12.27,12.43,5.43,1.9,20.8
2015,1168,63.52,71.03,22.21,54.45,5.38,13.72,19.97,10.17,24.31,9.83,12.79,5.0,2.1,18.72
2015,1169,64.16,71.16,22.16,52.58,3.29,16.55,21.61,9.42,23.9,13.42,12.94,5.39,3.55,18.26
2015,1170,69.83,69.0,24.93,52.1,6.24,13.72,18.59,8.24,20.62,13.97,10.66,7.07,2.31,17.03
2015,1171,62.96,62.21,22.5,51.64,5.86,12.11,18.75,10.29,22.43,12.29,12.82,7.61,3.5,19.21
2015,1172,79.17,69.07,28.13,59.87,10.73,12.17,17.33,10.37,25.33,17.13,9.63,5.43,2.87,18.7
2015,1173,68.21,60.91,22.73,49.09,6.45,16.3,23.91,7.42,24.12,13.82,11.48,6.97,2.55,15.91
2015,1174,65.97,72.03,22.5,54.87,6.63,14.33,20.9,10.47,24.9,12.53,12.23,4.27,3.6,17.4
2015,1175,69.15,72.67,24.12,58.39,7.76,13.15,18.42,11.85,26.06,11.73,13.52,4.76,3.85,17.42
2015,1176,62.17,63.0,21.9,45.63,7.47,10.9,14.23,4.93,18.97,15.23,11.27,5.97,1.83,20.37
2015,1177,69.38,73.56,23.66,54.34,7.75,14.31,19.84,9.12,21.16,12.34,13.38,6.62,3.81,21.22
2015,1178,69.29,71.68,24.84,57.0,6.87,12.74,18.45,10.26,22.9,13.26,13.29,7.48,3.26,21.1
2015,1179,58.67,66.93,20.23,44.97,6.43,11.77,15.3,6.2,19.73,11.7,13.2,4.43,1.97,15.6
2015,1180,59.83,64.69,20.52,52.28,5.97,12.83,17.28,9.38,22.17,10.72,10.52,5.1,3.52,17.48
2015,1181,80.61,65.58,28.61,56.97,7.58,15.82,22.88,12.15,25.18,15.52,11.24,7.18,3.76,16.0
2015,1182,70.73,75.07,25.6,57.47,7.7,11.83,18.7,11.2,24.67,14.73,12.33,5.03,3.4,18.1
2015,1183,61.79,64.79,21.9,50.28,6.9,11.1,17.24,7.52,22.07,12.62,11.93,5.52,4.07,16.59
2015,1184,68.82,64.46,23.32,51.61,8.25,13.93,17.86,6.61,19.61,13.82,11.96,9.11,2.93,17.39
2015,1185,68.23,65.93,22.57,55.03,6.6,16.5,23.2,10.8,24.47,10.37,12.0,8.17,4.17,19.73
2015,1186,79.35,74.26,27.29,58.29,9.97,14.81,20.74,10.06,23.81,12.68,11.0,6.29,4.61,18.16
2015,1187,62.1,65.94,22.03,53.06,7.23,10.81,15.87,9.55,20.87,13.06,11.23,5.94,1.87,17.26
2015,1188,65.42,68.15,22.69,53.54,6.69,13.35,20.08,9.92,23.38,11.54,13.58,6.0,4.04,18.38
2015,1189,67.77,71.0,23.19,56.16,6.94,14.45,21.13,10.32,22.84,11.03,13.13,6.29,1.35,21.1
2015,1190,71.43,72.21,23.11,55.61,9.14,16.07,22.18,10.43,23.11,12.11,12.82,7.71,2.54,20.21
2015,1191,67.73,65.27,23.33,49.63,4.03,17.03,22.87,7.73,23.77,14.93,13.07,5.27,3.63,17.47
2015,1192,66.21,73.89,22.96,56.79,6.89,13.39,19.43,10.21,19.32,10.75,12.68,8.57,3.11,22.68
2015,1193,59.52,65.84,19.81,50.9,6.39,13.52,18.87,9.23,22.35,10.45,12.77,4.97,3.52,19.1
2015,1194,62.48,68.22,22.52,54.19,7.22,10.22,15.07,8.89,21.81,10.04,12.63,4.37,3.26,18.33
2015,1195,67.79,64.31,24.52,57.17,5.86,12.9,19.03,12.45,25.45,13.66,11.72,5.69,3.93,17.41
2015,1196,63.67,60.06,23.21,53.42,6.61,10.64,16.76,10.55,22.64,13.06,12.39,6.91,3.58,16.91
2015,1197,55.41,72.93,19.31,51.72,4.1,12.69,19.55,9.69,21.83,8.31,14.31,4.93,2.14,17.86
2015,1198,62.0,66.55,22.52,51.52,4.58,12.39,19.26,9.52,24.39,10.77,14.94,6.52,4.45,18.42
2015,1199,66.64,66.97,23.15,50.61,4.45,15.88,23.73,9.94,23.67,11.52,14.48,5.48,4.76,18.55
2015,1200,64.03,68.9,22.57,54.63,5.87,13.03,18.07,11.7,24.03,12.27,14.77,6.77,3.9,18.9
2015,1201,63.33,66.87,21.9,52.27,5.47,14.07,20.3,8.6,22.2,9.83,11.13,7.47,3.53,20.63
2015,1202,62.71,69.81,20.9,49.16,6.42,14.48,21.71,9.45,22.26,9.84,13.35,5.19,2.87,18.0
2015,1203,67.18,61.36,23.67,53.67,5.39,14.45,21.21,12.12,24.76,11.73,12.36,5.48,3.94,15.79
2015,1204,65.68,61.36,22.61,55.39,7.21,13.25,20.04,11.86,23.79,10.57,11.86,6.86,3.07,17.21
2015,1205,73.0,74.9,25.03,57.43,8.2,14.73,21.83,10.8,23.5,15.4,12.0,6.3,2.0,16.33
2015,1206,63.23,69.27,22.2,53.33,4.17,14.67,21.97,12.67,23.23,9.8,14.33,5.87,3.57,20.6
2015,1207,70.71,64.65,24.19,53.23,5.84,16.48,23.48,11.19,23.94,13.16,12.65,7.74,4.9,20.19
2015,1208,68.34,64.19,22.75,52.28,5.62,17.22,25.0,10.88,27.16,12.59,12.75,5.59,4.66,18.41
2015,1209,70.62,62.44,25.44,53.56,4.69,15.06,20.56,9.38,23.22,13.22,10.69,8.91,4.25,18.44
2015,1210,63.29,64.58,23.68,58.06,4.23,11.71,18.06,14.32,23.97,11.68,12.71,5.71,3.35,16.65
2015,1211,78.21,61.09,28.21,54.36,7.12,14.67,21.27,10.12,27.55,16.21,10.61,6.06,3.27,17.15
2015,1212,51.11,73.78,17.48,48.96,3.59,12.56,19.37,9.81,21.81,7.52,17.26,5.3,1.7,19.22
2015,1213,67.83,68.86,22.97,51.76,6.52,15.38,21.31,8.66,22.14,11.86,11.0,5.21,3.07,19.76
2015,1214,67.15,68.0,22.82,55.97,5.67,15.85,24.3,12.24,24.85,10.61,14.21,6.67,4.09,21.55
2015,1216,61.21,64.62,21.14,53.0,7.83,11.1,15.79,8.69,22.21,11.76,12.14,6.21,1.55,18.66
2015,1217,63.11,58.15,22.04,51.56,4.67,14.37,20.15,10.41,23.7,12.56,11.56,6.67,4.52,15.89
2015,1218,71.76,68.27,25.27,57.91,6.55,14.67,21.27,11.55,22.88,13.18,13.06,9.42,3.91,20.33
2015,1219,71.18,69.07,25.57,55.39,6.61,13.43,18.29,9.93,22.54,14.0,11.36,6.11,2.79,15.79
2015,1220,78.39,69.79,26.52,59.0,8.94,16.42,23.52,11.76,24.82,15.45,11.21,7.52,2.7,18.88
2015,1221,64.83,67.24,22.55,54.34,6.17,13.55,18.93,10.17,20.48,10.86,10.9,7.41,4.66,19.48
2015,1222,64.38,65.53,22.03,56.09,8.09,12.22,17.97,12.59,22.69,11.75,13.28,5.75,3.78,17.66
2015,1223,68.92,76.46,24.25,55.79,4.42,16.0,21.96,13.0,22.79,11.25,14.58,5.5,3.08,20.71
2015,1224,60.59,62.62,20.62,49.38,4.38,14.97,21.41,10.69,22.72,8.03,16.14,7.28,4.03,18.52
2015,1225,76.36,77.32,26.46,56.96,7.86,15.57,22.0,10.21,25.25,13.25,12.18,4.54,1.82,21.36
2015,1226,63.64,69.71,23.07,52.96,4.75,12.75,19.57,10.14,22.11,10.82,11.96,6.68,2.57,17.68
2015,1227,63.59,71.09,20.81,54.5,5.88,16.09,21.78,11.34,21.81,11.75,11.28,5.78,2.72,18.09
2015,1228,69.47,63.16,23.91,57.44,7.22,14.44,18.19,10.44,23.88,11.84,9.94,6.31,3.22,17.38
2015,1229,67.75,62.72,24.03,55.62,6.16,13.53,18.94,12.72,23.03,11.41,12.88,7.09,4.31,19.5
2015,1230,77.38,76.42,25.92,55.88,6.42,19.12,25.96,8.5,23.71,12.08,10.96,7.58,4.08,19.04
2015,1231,77.48,71.42,27.24,58.48,9.33,13.67,19.12,11.97,24.0,14.03,11.48,5.06,3.18,17.58
2015,1232,66.07,67.77,21.73,51.43,7.33,15.27,21.77,8.73,23.23,12.67,14.03,5.7,3.23,18.3
2015,1233,79.62,72.82,27.24,58.24,9.94,15.21,21.59,9.71,25.82,16.47,12.21,6.5,3.74,17.18
2015,1234,69.41,61.88,23.69,55.5,5.66,16.38,21.97,12.53,25.16,14.38,11.28,6.59,4.69,15.88
2015,1235,78.36,69.27,27.76,57.82,7.79,15.06,21.64,9.52,26.36,16.18,11.03,6.33,3.76,15.52
2015,1236,68.48,68.0,23.52,50.7,6.93,14.52,21.04,7.85,24.26,13.85,12.19,5.19,2.7,16.44
2015,1237,60.74,67.1,22.32,52.35,4.06,12.03,17.16,10.26,22.29,11.23,15.55,7.03,2.1,20.48
2015,1238,60.66,63.5,21.91,56.62,4.78,12.06,18.66,14.38,22.72,10.12,14.34,6.34,2.53,21.72
2015,1239,63.21,73.45,21.62,53.07,6.14,13.83,20.86,9.69,20.97,9.97,12.17,6.07,2.28,18.31
2015,1240,61.03,69.17,20.45,54.17,5.69,14.45,20.34,10.62,21.83,11.62,12.03,6.24,3.97,19.31
2015,1241,67.03,68.16,22.5,49.94,6.69,15.34,21.78,8.97,23.47,12.53,13.19,6.41,2.44,16.19
2015,1242,71.21,64.68,24.18,54.97,5.82,17.03,23.65,11.82,26.12,13.26,12.79,6.53,5.03,17.62
2015,1243,63.0,63.81,21.56,49.78,4.41,15.47,22.88,10.56,21.16,13.03,13.25,6.09,2.31,19.97
2015,1244,61.83,74.07,21.67,55.1,6.53,11.97,16.43,10.73,23.23,10.13,14.3,5.2,3.47,17.73
2015,1245,65.84,63.06,22.77,52.97,7.19,13.1,20.26,11.23,23.35,10.61,11.23,5.06,3.97,18.32
2015,1246,74.91,53.97,25.97,55.41,5.44,17.53,24.26,12.91,25.26,14.71,10.62,6.56,6.88,17.03
2015,1247,63.21,62.27,22.36,53.24,5.03,13.45,19.39,10.06,24.06,12.06,13.0,6.39,3.64,17.64
2015,1248,73.65,72.58,26.45,54.06,7.94,12.81,16.74,8.19,22.1,15.39,10.94,5.45,2.58,15.81
2015,1249,68.27,72.73,23.62,53.38,5.81,15.23,22.38,11.85,22.0,11.96,15.85,6.46,3.81,21.08
2015,1250,66.97,66.41,23.76,53.9,5.34,14.1,19.52,9.52,26.31,13.9,13.28,5.38,3.14,17.66
2015,1251,61.61,71.18,21.25,51.11,4.5,14.61,20.54,10.18,23.86,10.11,16.39,5.29,2.57,19.64
2015,1252,70.61,76.29,23.36,56.89,8.0,15.89,22.57,10.89,24.29,13.5,12.96,5.32,1.79,21.36
2015,1253,65.58,68.1,22.9,55.19,6.77,13.0,19.0,11.16,22.81,11.03,13.45,6.52,2.32,19.26
2015,1254,67.4,71.17,22.57,57.53,6.5,15.77,22.9,12.27,25.1,11.53,13.7,5.7,2.53,20.17
2015,1255,66.44,73.88,23.19,55.56,8.09,11.97,16.69,9.41,21.91,11.19,14.16,7.59,3.06,19.84
2015,1256,72.69,65.06,26.06,58.72,6.72,13.84,20.22,10.47,23.16,13.56,10.69,8.41,5.69,16.81
2015,1257,69.22,59.53,24.47,57.09,5.66,14.62,22.16,12.91,25.25,11.69,11.81,8.31,5.5,17.72
2015,1258,61.53,70.93,21.53,52.03,5.1,13.37,18.87,11.27,21.0,12.13,13.57,6.03,3.37,17.6
2015,1259,58.8,66.17,20.23,53.03,4.93,13.4,19.97,11.53,23.37,9.67,12.93,5.53,3.07,19.8
2015,1260,61.2,60.13,22.3,47.97,6.2,10.4,15.4,8.13,20.8,12.8,12.57,6.07,2.13,15.6
2015,1261,73.69,67.72,27.12,59.44,5.75,13.69,19.88,12.12,27.03,15.69,14.62,7.34,6.19,15.81
2015,1262,59.93,66.82,20.54,50.68,7.43,11.43,17.39,7.21,21.0,10.68,13.32,6.89,0.96,18.11
2015,1263,60.4,74.8,21.57,53.3,6.57,10.7,14.73,7.93,21.43,13.1,14.4,5.97,1.07,18.47
2015,1264,69.88,67.5,22.91,52.69,6.53,17.53,25.25,10.41,21.59,13.91,14.5,8.09,2.78,22.91
2015,1265,61.16,68.78,20.28,50.91,7.06,13.53,19.34,7.19,22.06,10.5,13.62,6.97,2.81,17.84
2015,1266,65.09,67.03,23.19,53.09,6.47,12.25,19.0,9.56,21.69,14.97,12.56,7.53,3.47,15.78
2015,1267,65.33,71.57,22.53,56.8,7.47,12.8,19.83,10.77,25.63,12.27,15.27,6.5,2.9,19.93
2015,1268,69.48,63.24,22.45,51.3,7.3,17.27,22.82,9.15,25.91,10.91,12.03,4.85,4.21,16.55
2015,1269,69.38,70.47,24.12,55.78,4.5,16.62,23.62,12.0,24.78,13.41,14.09,6.75,4.22,18.47
2015,1270,67.44,72.07,24.59,59.85,6.33,11.93,18.48,13.07,22.44,12.22,10.59,6.96,3.81,17.22
2015,1271,67.66,67.06,22.72,50.06,6.47,15.75,23.88,11.34,21.81,13.59,15.19,7.53,1.44,19.75
2015,1272,67.34,63.09,25.06,57.09,5.19,12.03,18.06,12.78,24.56,14.38,13.34,7.0,6.5,18.34
2015,1273,65.9,63.68,22.84,52.19,5.77,14.45,21.26,11.1,22.61,13.06,10.9,6.35,2.55,16.26
2015,1274,68.39,63.12,23.36,53.85,7.91,13.76,18.67,9.55,24.3,13.12,10.09,5.79,3.15,15.52
2015,1275,66.26,70.32,23.0,52.48,5.87,14.39,20.29,8.39,22.19,11.77,12.97,7.61,1.97,18.97
2015,1276,63.84,63.87,22.71,53.74,7.71,10.71,14.29,8.35,21.68,11.81,9.68,5.26,1.71,14.45
2015,1277,71.88,63.41,26.5,56.24,7.53,11.35,17.94,11.47,26.21,17.12,11.62,5.32,4.56,18.56
2015,1278,73.12,68.0,26.5,57.88,7.25,12.88,19.06,10.44,22.09,15.34,12.16,9.31,3.34,18.16
2015,1279,72.62,67.5,24.62,57.81,6.47,16.91,21.72,12.41,25.16,12.81,11.34,6.59,3.69,19.56
2015,1280,61.87,64.06,20.97,48.61,4.29,15.65,22.58,10.0,24.06,8.81,14.94,6.26,2.77,19.03
2015,1281,60.03,68.16,21.26,53.03,6.03,11.48,17.23,10.16,22.39,10.58,12.9,5.45,2.81,19.48
2015,1282,64.19,67.13,21.32,53.39,6.58,14.97,21.52,11.19,19.9,11.03,13.03,7.42,3.19,19.26
2015,1283,58.9,65.48,20.83,51.55,5.17,12.07,16.31,9.69,21.93,11.07,12.03,4.9,3.1,17.76
2015,1284,64.67,63.94,22.12,51.58,5.18,15.24,21.12,9.7,23.03,11.27,12.91,7.0,3.85,18.85
2015,1285,70.73,68.07,24.83,53.6,7.97,13.1,18.27,8.83,22.73,13.8,11.87,6.4,2.43,19.6
2015,1286,63.38,72.79,21.93,55.31,8.07,11.45,15.9,10.41,22.69,11.41,13.62,4.24,2.76,20.72
2015,1287,69.12,66.47,24.38,55.94,6.41,13.97,19.38,11.94,22.78,13.94,13.41,7.72,3.16,23.03
2015,1288,61.23,70.94,21.71,60.55,5.26,12.55,20.06,15.0,20.35,10.1,10.71,5.65,2.87,18.71
2015,1290,63.91,80.06,23.06,59.72,4.91,12.88,19.69,12.0,20.88,10.56,15.03,7.53,1.16,18.41
2015,1291,63.1,64.83,22.07,54.83,7.6,11.37,16.67,10.83,21.8,11.4,12.23,6.73,3.73,18.3
2015,1292,63.29,62.32,21.53,51.91,6.76,13.47,18.88,10.5,22.88,10.97,12.85,6.03,2.91,18.47
2015,1293,78.0,68.17,27.3,57.07,7.43,15.97,22.97,12.03,24.63,15.23,11.37,7.03,3.5,18.53
2015,1294,73.79,74.39,26.54,56.43,6.71,14.0,19.79,11.43,21.0,12.14,10.57,6.46,1.89,19.75
2015,1295,63.93,61.63,22.0,51.7,6.93,13.0,18.73,8.67,24.93,9.43,9.87,4.53,3.7,15.2
2015,1296,65.0,66.66,21.83,51.21,5.07,16.28,24.14,12.28,21.62,9.86,13.93,7.52,2.41,19.17
2015,1297,68.29,70.64,25.07,55.75,7.0,11.14,16.75,9.64,22.82,11.93,11.61,5.57,2.82,20.43
2015,1298,60.81,65.06,22.48,51.26,5.32,10.52,15.71,9.35,20.97,13.23,11.87,5.74,3.39,17.42
2015,1299,57.83,66.57,20.03,50.47,5.0,12.77,18.83,11.3,21.3,9.3,14.77,4.97,3.67,18.53
2015,1300,64.66,54.86,22.86,49.17,6.34,12.59,18.45,9.14,23.83,12.79,12.17,5.83,3.69,18.9
2015,1301,70.39,65.42,24.85,56.82,6.64,14.06,20.58,12.12,25.73,11.61,10.52,3.97,5.3,17.64
2015,1303,76.14,78.18,26.18,59.36,6.18,17.61,25.29,11.07,23.68,11.86,13.57,7.96,3.14,20.39
2015,1304,61.45,63.13,21.42,52.03,5.19,13.42,18.97,8.94,24.03,10.16,12.55,6.19,2.9,18.74
2015,1305,59.45,66.55,20.41,54.17,3.41,15.21,21.52,14.62,24.21,9.31,13.97,5.38,4.14,19.48
2015,1306,65.21,62.34,22.52,52.72,7.24,12.93,19.17,9.21,26.83,11.38,12.41,4.9,2.21,19.31
2015,1307,61.97,60.19,22.13,51.26,4.77,12.94,19.65,10.68,24.19,12.84,12.65,5.74,4.48,17.35
2015,1308,67.97,59.74,23.58,50.84,4.68,16.13,22.81,12.32,22.71,11.77,13.87,6.32,3.65,16.13
2015,1309,68.62,74.12,23.35,54.77,4.27,17.65,25.15,12.62,21.69,9.23,15.38,6.96,3.08,20.69
2015,1310,64.33,71.8,21.43,53.63,6.13,15.33,22.07,11.43,22.43,11.27,13.6,5.73,2.3,18.63
2015,1311,63.23,73.77,22.08,51.65,5.31,13.77,21.88,10.38,22.5,12.46,17.23,6.85,4.08,22.31
2015,1312,68.44,67.76,23.2,52.12,8.24,13.8,20.08,9.16,23.32,14.32,14.36,6.56,4.72,20.32
2015,1313,69.06,67.13,24.39,52.45,5.29,15.0,22.77,10.87,25.06,12.81,13.71,4.84,5.13,20.23
2015,1314,77.91,68.4,29.11,61.26,4.77,14.91,21.31,13.94,27.09,17.74,12.69,6.66,4.4,19.29
2015,1315,67.07,75.5,23.39,54.46,6.0,14.29,21.0,8.64,23.04,11.75,12.29,5.93,2.96,21.46
2015,1316,73.94,68.52,24.81,54.45,8.71,15.61,21.45,9.52,24.74,13.42,12.19,6.1,3.94,16.58
2015,1317,64.24,68.48,22.86,53.93,4.86,13.66,21.55,11.0,23.86,9.69,13.45,6.66,3.21,17.83
2015,1318,68.59,65.0,23.85,49.12,5.88,15.0,20.68,8.35,24.79,14.26,13.74,5.32,3.79,14.24
2015,1319,67.97,67.59,22.69,56.34,7.0,15.59,20.94,12.78,24.44,12.19,11.88,4.78,3.91,19.06
2015,1320,65.36,54.3,22.27,46.12,7.33,13.48,18.58,7.21,23.61,11.94,10.48,5.94,2.48,14.36
2015,1321,63.47,64.56,22.72,52.16,7.12,10.91,14.91,8.66,24.22,14.38,11.16,3.69,3.94,17.91
2015,1322,83.81,83.89,29.3,63.19,8.3,16.93,22.59,11.19,22.48,15.3,11.93,7.19,4.37,19.3
2015,1323,78.82,65.65,27.79,54.5,8.26,14.97,20.24,8.32,24.44,15.12,9.38,6.88,3.56,14.21
2015,1324,73.07,75.5,25.33,55.77,7.63,14.77,21.53,10.33,23.13,14.93,12.73,5.67,1.8,17.73
2015,1325,67.6,72.2,24.23,55.93,7.23,11.9,16.2,8.9,25.17,11.37,12.73,5.13,4.27,17.07
2015,1326,75.82,62.39,27.76,57.15,6.82,13.48,19.88,11.27,24.58,15.42,11.3,7.79,5.09,16.03
2015,1328,71.94,62.75,25.56,58.56,6.75,14.06,19.12,10.97,27.12,12.5,12.12,6.91,5.03,16.41
2015,1329,66.53,62.9,22.37,51.47,6.87,14.93,20.43,8.67,22.93,11.3,12.0,7.77,5.0,19.27
2015,1330,65.35,56.71,23.9,54.77,5.94,11.61,17.23,12.32,23.52,13.32,10.87,6.39,3.32,17.52
2015,1331,67.33,69.17,22.4,52.97,5.47,17.07,23.73,10.3,22.77,10.2,11.9,5.4,3.67,19.1
2015,1332,75.0,70.97,27.12,59.12,7.36,13.39,17.42,10.3,25.33,13.94,11.67,5.64,4.24,18.52
2015,1333,60.03,59.07,20.97,50.47,5.13,12.97,18.57,9.3,21.9,11.77,11.87,7.67,3.97,18.87
2015,1334,63.0,69.5,21.46,52.86,6.57,13.5,20.82,12.25,21.54,11.14,12.36,4.11,2.36,21.29
2015,1335,60.25,67.21,21.39,49.25,5.54,11.93,17.64,9.18,22.43,11.75,14.96,5.46,2.39,19.89
2015,1336,66.85,66.18,23.38,55.68,6.68,13.41,19.29,10.41,24.91,9.88,12.18,6.06,4.06,20.35
2015,1337,63.3,61.63,22.17,51.67,4.6,14.37,19.2,9.37,23.63,13.23,12.4,5.97,3.33,17.73
2015,1338,67.0,65.69,24.5,54.94,4.84,13.16,19.03,11.69,20.94,16.53,9.53,5.03,2.84,17.75
2015,1339,69.7,69.07,24.37,55.3,6.63,14.33,19.93,11.67,23.1,14.63,11.9,5.5,4.37,18.4
2015,1340,70.56,73.44,24.22,56.37,6.52,15.59,21.0,9.7,22.48,12.59,11.0,5.89,3.93,17.78
2015,1341,67.09,69.75,25.03,58.41,5.38,11.66,18.03,11.75,20.59,10.72,14.38,8.72,3.19,21.81
2015,1342,59.5,71.25,22.32,50.21,4.04,10.82,16.71,8.36,22.32,10.21,13.04,4.82,2.68,16.14
2015,1343,67.93,66.34,22.03,48.07,8.14,15.72,22.17,6.17,23.79,12.62,12.21,5.52,3.0,19.1
2015,1344,70.21,65.48,24.48,55.45,4.88,16.36,23.06,12.06,23.97,14.09,11.85,7.21,4.67,18.39
2015,1345,70.0,64.52,24.3,53.61,5.79,15.61,22.79,11.76,24.55,14.91,13.09,5.45,5.33,18.91
2015,1346,69.73,67.53,23.83,60.43,5.5,16.57,21.43,16.37,29.0,13.87,13.87,3.57,5.77,19.0
2015,1347,69.93,68.66,24.97,55.97,6.14,13.86,20.24,12.1,22.86,12.52,11.93,6.52,4.14,18.34
2015,1348,66.17,59.43,22.93,51.0,4.27,16.03,24.43,10.6,24.27,12.8,13.9,6.5,5.5,20.47
2015,1349,64.55,66.62,21.34,50.31,9.24,12.62,16.93,8.24,22.93,12.52,14.24,6.07,2.24,18.9
2015,1350,65.38,60.47,23.69,51.81,6.75,11.25,16.38,7.09,22.0,13.41,9.97,7.06,3.19,17.0
2015,1351,65.44,63.78,23.88,54.41,5.88,11.81,19.56,10.97,23.44,12.03,12.44,7.09,2.66,17.88
2015,1352,69.0,67.73,24.3,54.48,6.39,14.0,19.61,10.42,23.0,12.24,13.76,8.55,2.94,18.55
2015,1353,59.31,67.19,21.47,54.72,4.75,11.62,17.81,11.22,23.72,10.72,13.03,5.56,3.69,16.56
2015,1354,57.84,67.74,20.71,55.26,5.52,10.9,18.13,11.55,22.39,10.42,12.61,5.84,3.03,17.97
