,TeamID,Season,PointScored,PointAllow,FG,oppFG,FGA,oppFGA,3P,opp3P,FT,oppFT,FTA,oppFTA,TO,oppTO,ORB,oppOR,DRB,oppDR,Ast,Stl,Blk,PF,oppORB,OR,oppDRB,DR,Wins,Seed
729,1314,2014,76.31,69.06,27.72,23.53,59.88,57.19,4.19,6.09,16.69,15.91,26.69,23.91,12.03,13.69,13.7,10.91,26.52,21.96,15.56,7.31,4.78,20.31,13.78,15.0,26.22,23.56,1,06
730,1163,2014,71.85,63.12,24.38,21.94,54.38,56.65,7.12,5.88,15.97,13.35,21.0,20.09,11.68,12.91,9.96,12.88,26.0,21.27,12.59,6.97,6.21,18.26,12.12,10.5,25.25,23.0,6,07
731,1272,2014,76.84,70.16,28.03,25.87,59.03,59.42,5.39,5.42,15.39,13.0,23.58,20.0,13.39,14.65,12.68,12.82,25.95,21.45,17.0,8.65,4.77,18.03,10.89,12.67,24.78,21.67,1,08
732,1203,2014,73.41,66.88,25.44,23.78,54.88,57.5,5.78,6.5,16.75,12.81,25.62,19.25,13.06,13.44,11.67,12.08,26.46,20.83,14.16,7.06,4.16,18.09,9.75,12.25,26.12,22.88,0,09
733,1386,2014,71.27,66.94,24.64,24.09,52.58,57.58,7.36,6.67,14.64,12.09,22.82,17.64,12.33,10.15,8.54,10.04,27.29,22.08,14.06,4.48,4.61,15.82,10.0,12.44,25.33,23.67,0,10
734,1344,2014,73.21,69.53,24.15,25.29,56.79,57.24,6.29,5.41,18.62,13.53,23.82,19.65,11.65,11.0,11.83,10.83,24.91,21.35,13.65,5.59,4.85,17.32,9.45,13.73,25.27,23.27,0,11
735,1217,2014,73.45,61.31,24.69,21.34,52.76,52.0,5.79,5.21,18.28,13.41,25.17,19.0,11.55,14.07,10.0,9.52,24.52,20.16,14.48,7.45,4.97,17.9,10.5,12.75,29.75,19.0,1,12
736,1174,2014,79.53,75.15,26.94,26.65,60.38,60.56,7.18,6.15,18.47,15.71,26.06,22.88,9.59,11.88,10.88,11.76,26.48,26.08,10.88,6.0,3.59,18.85,13.89,11.78,28.0,22.22,0,13
737,1300,2014,72.23,59.26,23.9,19.03,52.61,50.19,5.03,5.48,19.39,15.71,26.71,22.74,11.39,15.68,11.46,10.85,23.88,20.23,14.1,7.68,3.84,20.1,13.6,11.4,24.2,19.4,0,14
738,1454,2014,70.39,70.91,22.79,24.82,53.09,56.33,7.12,5.76,17.7,15.52,24.15,20.79,13.64,12.67,9.95,10.8,25.2,22.3,13.24,5.64,2.42,18.3,10.38,9.54,27.62,20.92,0,15
739,1157,2014,70.53,69.03,24.67,22.93,57.47,56.8,5.73,7.73,15.47,15.43,22.33,22.2,14.1,12.83,12.5,11.56,28.39,22.61,9.93,6.2,2.8,19.93,10.58,13.0,25.67,22.75,0,16
740,1196,2014,70.74,57.94,24.38,20.5,52.76,51.38,6.85,5.38,15.12,11.56,22.88,16.76,11.32,13.97,11.88,10.0,24.09,21.0,13.35,7.21,2.85,16.21,8.0,8.5,20.5,22.5,4,01
741,1242,2014,79.61,70.45,27.39,23.39,55.33,56.27,5.58,6.27,19.24,17.39,27.06,25.76,13.18,11.3,11.17,10.21,27.33,18.67,15.12,5.85,5.67,21.09,12.44,13.44,23.56,23.67,1,02
742,1393,2014,68.16,59.5,24.06,20.28,55.06,49.19,5.0,6.94,15.03,12.0,21.38,17.94,8.91,13.38,13.0,10.3,22.22,20.33,11.94,8.03,4.94,15.91,9.8,14.2,27.2,21.2,1,03
743,1417,2014,81.82,70.76,29.06,24.35,59.29,56.79,6.38,8.21,17.32,13.85,23.12,20.65,10.53,14.5,9.96,9.85,26.38,21.58,17.21,9.38,2.88,17.74,10.88,10.5,29.0,22.88,2,04
744,1433,2014,74.97,64.85,26.24,22.97,62.68,53.47,7.41,4.82,15.09,14.09,22.38,21.15,12.26,18.26,14.38,10.81,24.38,24.38,13.12,11.18,4.26,19.56,9.62,13.38,32.12,21.62,0,05
745,1326,2014,69.79,59.76,24.09,21.74,53.68,53.65,5.79,5.0,15.82,11.29,22.97,15.91,11.18,14.38,10.48,10.96,25.04,22.72,12.03,7.65,4.5,16.5,8.44,9.0,25.67,21.11,0,06
746,1307,2014,74.64,66.36,25.09,22.94,54.52,58.97,5.85,7.12,18.61,13.36,25.61,18.42,10.61,9.94,10.93,10.93,28.48,21.63,15.45,4.85,5.15,16.94,11.33,9.33,22.33,23.17,0,07
747,1160,2014,70.85,67.94,23.5,24.29,53.79,56.65,5.21,7.26,18.65,12.09,26.03,17.32,13.21,12.32,11.35,8.87,27.96,20.39,11.53,6.03,3.38,16.59,9.64,12.09,26.0,21.73,0,08
748,1338,2014,72.47,62.35,24.85,21.5,53.88,52.12,5.15,5.76,17.62,13.59,24.79,19.26,10.56,12.26,12.36,9.68,25.16,19.28,15.62,7.0,3.0,17.5,9.89,11.56,22.11,20.56,1,09
749,1390,2014,73.52,68.64,25.27,23.58,54.42,55.7,5.91,6.67,17.06,14.82,24.27,20.61,11.24,11.48,9.33,9.76,26.67,21.81,11.79,5.09,4.24,18.06,9.83,10.25,25.42,22.58,2,10
750,1173,2014,73.39,67.64,25.67,22.97,55.06,52.3,6.58,5.76,15.48,15.94,22.73,22.58,12.0,12.64,11.78,9.83,24.17,20.61,13.06,5.82,2.61,20.06,8.6,11.3,24.1,22.5,3,11
751,1372,2014,75.84,63.03,26.23,21.1,56.84,46.19,7.16,4.16,16.23,16.68,22.81,24.26,10.97,15.97,13.03,8.48,20.9,20.28,16.42,7.03,3.16,20.9,9.5,12.5,27.5,16.5,1,12
752,1409,2014,73.09,67.36,24.67,21.58,55.82,53.55,5.76,6.45,18.0,17.76,26.67,25.88,11.45,14.15,11.1,9.24,26.05,23.19,12.52,6.97,3.79,21.42,13.0,10.25,28.42,24.58,0,13
753,1444,2014,72.16,68.1,23.71,23.55,50.81,57.0,5.87,6.87,18.87,14.13,26.29,19.87,14.16,12.52,9.68,11.68,25.91,19.68,11.1,5.74,3.48,18.29,11.11,9.56,24.56,22.33,0,14
754,1184,2014,77.39,71.94,25.55,23.39,52.68,47.81,8.94,6.29,17.35,18.87,23.03,26.42,10.77,16.32,6.68,9.32,18.91,21.45,14.03,8.0,1.74,21.03,9.78,7.33,26.67,18.67,0,15
755,1107,2014,66.03,63.84,22.44,22.75,51.09,54.34,4.91,6.91,16.25,11.44,21.72,15.84,12.62,11.97,10.56,10.06,25.28,19.67,11.06,5.53,3.06,17.25,9.79,10.07,24.07,22.86,1,16
756,1291,2014,76.25,77.97,25.66,29.16,58.22,59.12,8.88,4.78,16.06,14.88,21.69,20.31,12.0,13.28,10.31,10.88,23.94,22.31,11.75,7.16,3.06,18.75,11.06,9.81,28.56,20.31,0,16
757,1455,2014,74.94,59.88,24.73,20.85,54.09,53.06,6.85,5.88,18.64,12.3,25.58,18.88,10.45,11.97,11.88,9.36,26.73,21.64,13.36,6.85,5.12,16.91,,,,,1,01
758,1276,2014,74.39,65.36,25.61,24.33,53.82,54.7,8.48,5.64,14.7,11.06,19.3,15.09,9.39,10.97,8.6,8.48,23.68,20.72,14.21,5.12,2.52,14.55,11.88,9.62,24.88,20.62,3,02
759,1181,2014,78.65,67.09,26.68,24.21,57.59,53.38,8.85,3.91,16.44,14.76,22.65,21.47,9.47,12.26,12.12,9.88,23.5,20.62,14.53,7.0,3.06,19.38,12.12,11.62,27.5,19.12,0,03
760,1257,2014,82.12,60.97,28.91,21.15,61.03,53.68,8.06,4.79,16.24,13.88,24.65,20.5,10.29,17.44,13.72,11.9,24.9,22.38,15.68,10.12,4.62,19.5,11.6,13.6,27.0,20.0,2,04
761,1387,2014,70.06,61.81,24.29,22.26,54.65,55.26,5.71,4.13,15.77,13.16,22.19,18.97,12.61,14.26,9.72,10.6,26.44,23.88,14.1,7.39,4.23,17.29,10.5,10.83,24.83,22.83,1,05
762,1269,2014,76.09,70.75,27.25,25.41,59.22,60.28,5.44,5.09,16.16,14.84,23.69,22.12,13.53,13.53,12.29,12.12,26.83,22.58,15.19,6.81,5.53,19.62,12.38,11.88,25.5,25.0,0,06
763,1400,2014,74.12,70.03,25.79,23.27,59.85,58.45,5.12,7.18,17.42,16.3,26.24,23.67,12.36,11.55,14.43,11.65,28.57,21.83,12.76,5.76,6.0,19.06,10.9,16.5,26.2,22.4,1,07
764,1246,2014,75.91,66.65,25.18,23.21,55.79,57.53,5.09,5.35,20.47,14.88,30.0,21.74,12.21,11.0,14.54,11.33,27.42,19.0,11.5,4.76,6.24,19.0,11.3,14.9,22.5,24.3,5,08
765,1243,2014,69.72,65.72,24.34,22.0,55.84,53.88,6.03,4.94,15.0,16.78,22.78,24.5,12.31,12.53,12.3,12.15,24.75,21.3,15.47,6.19,2.97,21.69,10.75,12.58,25.92,21.67,0,09
766,1113,2014,75.03,68.88,25.28,24.69,56.12,59.47,8.12,5.31,16.34,14.19,23.56,22.03,11.47,12.03,8.19,12.33,29.67,25.1,14.19,5.16,5.66,19.28,10.55,8.91,29.0,22.45,0,10
767,1234,2014,82.0,70.09,27.97,24.38,60.19,58.88,5.84,7.0,20.22,14.34,27.59,20.5,11.38,13.47,14.05,11.95,29.5,21.2,16.19,7.25,5.06,17.97,9.33,13.17,24.08,22.67,0,11
768,1397,2014,70.5,61.38,24.41,22.06,55.16,53.5,5.56,4.97,16.12,12.28,22.78,17.69,10.88,10.84,13.05,10.15,26.85,19.5,12.09,5.19,4.72,17.19,8.5,14.83,23.08,22.0,3,11
769,1301,2014,70.79,69.47,26.26,23.44,57.26,55.24,4.47,5.44,13.79,17.15,20.85,23.79,10.41,11.53,11.57,12.52,24.19,21.9,12.94,4.76,3.97,18.71,13.08,12.54,23.15,19.46,1,12
770,1462,2014,72.21,67.94,25.64,23.27,54.39,54.48,5.21,6.94,15.73,14.45,22.85,21.7,12.36,11.27,10.71,9.76,26.57,20.33,14.85,5.85,2.94,19.91,10.33,11.92,23.67,21.33,0,12
771,1264,2014,77.38,70.0,25.16,22.47,55.81,54.81,6.41,5.0,20.66,20.06,31.19,28.78,14.16,15.72,11.8,11.36,25.28,23.12,13.19,8.28,6.09,24.12,15.57,16.14,26.57,23.29,0,13
772,1273,2014,77.19,67.45,26.65,22.71,57.13,55.48,8.26,6.16,15.65,15.87,21.29,23.06,12.19,13.13,10.61,10.52,26.87,20.87,15.84,6.19,4.19,19.1,12.12,12.0,27.88,21.38,1,14
773,1459,2014,65.41,63.14,23.76,22.41,54.07,50.03,5.72,4.55,12.17,13.76,18.31,20.03,10.28,12.34,10.59,8.35,24.18,21.82,12.14,6.07,1.55,17.62,9.92,10.5,25.42,18.83,0,15
774,1142,2014,62.0,64.73,21.73,21.93,53.83,50.03,6.33,5.27,12.2,15.6,17.77,21.47,8.97,10.83,9.91,10.64,23.36,22.0,11.37,5.53,2.67,18.8,10.0,11.21,25.26,19.21,1,16
775,1411,2014,75.06,72.97,24.84,27.16,54.22,60.84,6.31,6.41,19.06,12.25,26.81,17.91,13.22,10.84,10.22,10.94,27.28,20.67,13.66,4.59,3.53,16.56,12.14,12.64,24.71,23.07,0,16
776,1112,2014,73.06,58.15,26.24,20.38,56.0,53.5,5.29,4.41,15.29,12.97,23.35,18.44,10.44,12.41,12.63,9.53,25.87,20.3,15.09,5.88,4.24,16.44,7.0,12.25,28.0,29.5,3,01
777,1458,2014,73.55,64.58,24.21,24.55,52.88,56.82,7.76,4.94,17.36,10.55,23.33,14.7,8.06,9.94,8.69,10.0,25.35,21.88,12.12,5.0,3.52,14.94,6.86,9.14,25.86,20.86,4,02
778,1166,2014,79.55,67.42,27.48,23.91,55.09,56.67,10.36,6.64,14.21,12.97,18.91,18.67,9.94,9.88,8.23,9.96,26.73,20.81,17.73,4.09,1.39,17.64,10.0,9.29,24.86,22.86,1,03
779,1361,2014,68.35,57.84,23.55,20.74,55.39,52.32,4.74,5.0,16.52,11.35,24.87,16.65,9.77,13.52,12.52,10.15,24.89,22.41,9.35,7.45,4.97,16.65,9.0,15.5,25.5,17.25,2,04
780,1328,2014,82.16,75.88,27.62,26.16,61.31,60.16,8.53,7.19,18.38,16.38,24.5,23.09,11.44,12.84,11.83,11.52,26.83,23.57,14.66,6.84,3.28,19.03,10.89,12.0,28.33,23.11,0,05
781,1124,2014,73.79,68.39,25.0,24.48,55.79,57.33,7.39,6.79,16.39,12.64,24.36,18.73,11.79,10.3,14.64,12.55,25.64,18.41,14.52,5.09,5.67,17.55,10.27,13.27,24.27,20.91,2,06
782,1332,2014,81.84,74.0,27.41,24.66,58.56,55.81,7.78,5.69,19.25,19.0,25.12,26.78,11.66,13.78,10.39,11.43,25.0,20.91,14.44,7.94,3.38,21.25,9.78,11.78,25.0,19.67,1,07
783,1211,2014,75.82,64.55,26.64,21.88,54.33,55.64,6.88,5.61,15.67,15.18,22.06,21.33,11.24,11.82,9.78,10.52,27.11,21.59,14.48,6.7,3.91,18.09,13.17,9.0,22.67,22.33,1,08
784,1329,2014,80.33,69.09,26.42,23.52,56.85,57.79,7.15,6.12,20.33,15.94,28.09,23.09,10.42,14.21,9.9,12.81,25.9,23.1,13.64,7.58,4.79,19.61,11.08,8.92,28.17,25.33,0,09
785,1140,2014,84.21,77.55,29.27,27.0,62.52,62.79,5.18,7.52,20.48,16.03,29.76,22.58,11.48,12.52,12.82,11.41,28.23,22.59,15.64,7.12,3.03,19.58,10.64,14.27,28.82,26.91,0,10
786,1304,2014,67.0,64.87,22.45,21.9,52.58,52.13,5.94,5.94,16.16,15.13,22.48,22.45,10.9,12.42,7.95,9.79,26.05,24.21,9.58,6.87,2.97,20.29,10.33,10.17,26.17,22.17,0,11
787,1295,2014,74.75,67.46,26.57,22.5,52.82,51.61,5.0,6.71,16.61,15.75,22.04,20.89,9.93,11.18,8.95,8.5,24.45,19.32,11.5,6.14,4.29,18.29,8.83,9.83,22.17,17.17,1,12
788,1308,2014,76.65,67.5,25.79,24.15,53.0,59.53,5.15,4.53,19.91,14.68,29.03,20.09,12.65,10.88,11.52,12.4,26.52,18.28,13.0,4.65,6.21,17.15,12.89,13.44,23.56,21.78,0,13
789,1418,2014,79.84,76.23,27.39,26.23,59.74,58.13,7.23,5.77,17.84,18.0,26.84,25.65,13.87,13.61,12.8,11.75,25.9,22.15,13.1,7.0,3.94,21.16,10.91,15.18,26.27,21.09,0,14
790,1110,2014,63.94,58.62,23.03,20.16,46.56,49.03,6.34,4.72,11.53,13.59,16.25,20.19,13.97,12.12,7.25,9.15,25.25,18.35,15.12,6.03,3.44,17.22,10.83,6.92,20.92,19.08,0,15
791,1451,2014,71.89,68.14,23.29,24.86,49.11,56.93,7.21,4.21,18.11,14.21,24.54,20.0,12.39,8.86,7.71,9.71,27.06,19.35,12.89,3.75,3.86,18.39,10.82,9.0,23.73,22.18,0,16
792,1437,2015,76.26,60.88,25.32,22.12,53.91,54.59,9.0,5.47,16.62,11.18,22.85,16.56,10.85,14.21,10.16,10.81,24.12,20.97,15.91,7.79,4.03,16.59,11.5,13.0,26.5,23.5,1,01
793,1438,2015,65.34,50.75,23.78,18.09,51.38,50.03,5.06,5.53,12.72,9.03,17.59,13.97,9.5,10.66,10.31,8.28,26.62,19.76,12.91,5.59,4.28,14.25,9.0,10.0,22.67,19.0,1,02
794,1328,2015,71.94,62.75,25.56,22.72,58.56,59.0,6.75,6.16,14.06,11.16,19.12,17.06,12.12,13.84,10.91,13.23,28.18,23.86,12.5,6.91,5.03,16.41,10.8,11.1,26.0,24.8,2,03
795,1257,2015,69.22,59.53,24.47,21.12,57.09,54.38,5.66,5.0,14.62,12.28,22.16,18.84,11.81,14.47,13.17,11.79,26.33,22.88,11.69,8.31,5.5,17.72,9.88,12.12,26.75,22.0,3,04
796,1320,2015,65.36,54.3,22.27,19.42,46.12,49.67,7.33,5.97,13.48,9.48,18.58,13.27,10.48,11.27,7.3,8.4,23.47,19.37,11.94,5.94,2.48,14.36,11.67,6.33,23.67,25.0,1,05
797,1344,2015,70.21,65.48,24.48,22.48,55.45,53.39,4.88,6.36,16.36,14.15,23.06,20.58,11.85,13.03,11.82,10.18,25.77,21.14,14.09,7.21,4.67,18.39,9.73,12.55,24.09,20.36,0,06
798,1277,2015,71.88,63.41,26.5,21.41,56.24,53.56,7.53,6.12,11.35,14.47,17.94,20.18,11.62,11.06,10.83,9.87,27.48,20.13,17.12,5.32,4.56,18.56,7.73,12.82,25.0,23.55,4,07
799,1301,2015,70.39,65.42,24.85,22.94,56.82,56.88,6.64,5.91,14.06,13.64,20.58,19.39,10.52,10.03,11.9,11.9,28.6,22.45,11.61,3.97,5.3,17.64,10.15,12.46,24.69,21.31,2,08
800,1261,2015,73.69,67.72,27.12,24.88,59.44,62.06,5.75,5.62,13.69,12.34,19.88,18.66,14.62,13.72,11.27,13.59,27.64,22.64,15.69,7.34,6.19,15.81,12.8,14.0,25.5,25.7,0,09
801,1208,2015,68.34,64.19,22.75,22.09,52.28,57.06,5.62,6.25,17.22,13.75,25.0,19.56,12.75,11.09,10.0,11.9,27.76,22.14,12.59,5.59,4.66,18.41,9.36,12.55,24.0,26.0,0,10
802,1129,2015,69.87,60.94,24.19,21.84,53.35,52.1,8.71,5.74,12.77,11.52,17.55,16.42,10.23,12.35,8.39,9.22,25.17,21.7,11.71,5.97,2.32,17.23,6.12,8.88,24.38,20.75,0,11
803,1173,2015,68.21,60.91,22.73,22.15,49.09,52.67,6.45,5.48,16.3,11.12,23.91,16.39,11.48,13.61,7.04,9.24,24.6,22.44,13.82,6.97,2.55,15.91,9.75,8.62,25.88,22.62,2,11
804,1461,2015,61.44,56.94,21.06,20.66,46.09,50.81,5.91,6.16,13.41,9.47,18.91,13.56,11.19,10.78,6.04,8.57,24.7,20.43,14.03,5.53,2.88,13.91,8.89,6.56,25.22,20.78,0,12
805,1414,2015,66.81,63.45,24.45,22.03,54.55,55.39,6.35,5.42,11.55,13.97,16.9,20.0,11.61,11.16,9.53,12.05,27.95,22.16,13.81,5.61,4.71,17.26,10.08,10.42,24.92,21.67,0,13
806,1107,2015,65.5,60.22,22.06,21.0,50.16,50.0,6.16,7.59,15.22,10.62,20.0,15.19,11.69,12.47,9.54,7.54,24.25,19.54,10.44,5.66,1.62,16.5,9.75,11.38,24.5,21.75,0,14
807,1125,2015,73.77,70.16,25.77,25.84,54.35,57.42,9.87,7.26,12.35,11.23,17.9,15.9,13.74,12.74,9.14,10.19,25.76,22.1,15.19,6.35,1.97,16.45,9.7,9.7,23.9,20.2,0,15
808,1248,2015,73.65,72.58,26.45,26.65,54.06,58.0,7.94,8.1,12.81,11.19,16.74,16.0,10.94,10.97,8.37,11.68,23.74,19.74,15.39,5.45,2.58,15.81,11.5,7.92,24.17,19.5,0,16
809,1181,2015,80.61,65.58,28.61,25.12,56.97,58.52,7.58,5.18,15.82,10.15,22.88,14.64,11.24,12.58,11.79,11.38,25.45,19.62,15.52,7.18,3.76,16.0,6.75,14.75,25.25,23.25,6,01
810,1211,2015,78.21,61.09,28.21,21.85,54.36,56.52,7.12,5.58,14.67,11.82,21.27,17.88,10.61,11.45,9.97,11.03,27.61,19.55,16.21,6.06,3.27,17.15,11.0,12.5,25.0,26.5,3,02
811,1235,2015,78.36,69.27,27.76,25.52,57.82,60.97,7.79,7.42,15.06,10.82,21.64,14.79,11.03,12.94,8.8,10.48,27.28,23.32,16.18,6.33,3.76,15.52,12.0,11.75,25.38,23.5,0,03
812,1207,2015,70.71,64.65,24.19,20.97,53.23,52.06,5.84,6.55,16.48,16.16,23.48,22.87,12.65,13.55,10.76,11.67,24.48,20.05,13.16,7.74,4.9,20.19,9.3,12.1,24.4,22.8,1,04
813,1428,2015,71.68,57.19,24.35,20.13,50.74,52.65,7.71,4.71,15.26,12.23,21.74,18.16,11.23,11.48,9.09,9.52,27.39,19.87,14.06,5.81,5.1,16.97,11.38,9.62,21.38,20.38,2,05
814,1374,2015,69.41,59.72,24.66,20.28,51.09,53.25,4.22,7.84,15.88,11.31,22.53,16.62,12.44,12.66,10.85,10.5,26.35,18.54,15.56,6.78,4.03,16.28,10.17,12.83,21.33,20.0,0,06
815,1234,2015,69.41,61.88,23.69,21.91,55.5,55.88,5.66,6.59,16.38,11.47,21.97,16.31,11.28,12.5,12.29,11.57,26.14,21.14,14.38,6.59,4.69,15.88,10.09,13.0,24.91,23.27,1,07
816,1361,2015,61.48,53.24,22.12,19.33,52.91,51.15,5.18,5.06,12.06,9.52,19.15,13.67,11.36,13.09,12.04,10.2,23.24,21.28,10.42,6.67,4.97,14.48,8.88,13.0,23.75,21.62,1,08
817,1385,2015,70.48,67.19,25.06,23.9,56.97,59.19,6.1,6.77,14.26,12.61,20.65,19.32,10.61,13.19,9.75,14.6,27.55,24.75,12.35,7.48,6.58,17.55,11.91,10.45,28.0,20.27,0,09
818,1172,2015,79.17,69.07,28.13,25.27,59.87,57.23,10.73,5.63,12.17,12.9,17.33,20.27,9.63,11.7,10.26,10.09,26.65,23.43,17.13,5.43,2.87,18.7,13.57,10.71,27.43,21.0,0,10
819,1417,2015,72.0,68.03,25.73,23.61,58.39,56.55,6.21,7.85,14.33,12.97,21.21,18.52,11.88,12.61,12.75,9.95,27.05,21.5,13.91,6.85,3.73,17.88,10.15,11.62,27.92,23.54,2,11
820,1372,2015,78.97,65.5,27.13,21.97,55.07,49.7,7.6,4.63,17.1,16.93,23.37,24.33,13.83,16.57,11.73,9.42,22.69,18.85,17.67,7.23,3.37,21.67,10.25,13.75,26.25,20.25,0,12
821,1186,2015,79.35,74.26,27.29,26.03,58.29,57.48,9.97,7.71,14.81,14.48,20.74,20.23,11.0,12.26,10.04,11.3,25.17,23.22,12.68,6.29,4.61,18.16,8.12,10.12,27.0,19.88,0,13
822,1412,2015,68.09,67.27,23.7,24.06,55.36,57.12,5.48,5.85,15.21,13.3,20.58,19.45,13.76,13.33,11.28,11.89,26.11,21.22,14.15,6.58,5.24,17.88,12.27,12.27,24.67,22.4,1,14
823,1295,2015,63.93,61.63,22.0,21.83,51.7,52.27,6.93,6.27,13.0,11.7,18.73,15.67,9.87,10.33,8.29,6.9,26.29,21.9,9.43,4.53,3.7,15.2,9.22,9.56,29.0,21.78,0,15
824,1316,2015,73.94,68.52,24.81,25.19,54.45,57.9,8.71,5.03,15.61,13.1,21.45,19.35,12.19,12.32,9.9,12.25,26.3,21.8,13.42,6.1,3.94,16.58,10.55,8.82,26.09,21.91,0,16
825,1352,2015,69.0,67.73,24.3,23.58,54.48,55.61,6.39,6.73,14.0,13.85,19.61,20.91,13.76,14.61,10.11,13.16,24.47,20.26,12.24,8.55,2.94,18.55,12.43,10.86,26.5,21.0,1,16
826,1246,2015,74.91,53.97,25.97,19.15,55.41,54.0,5.44,4.59,17.53,11.09,24.26,17.09,10.62,14.06,12.91,11.71,25.26,19.03,14.71,6.56,6.88,17.03,,,,,4,01
827,1242,2015,71.21,64.68,24.18,22.94,54.97,58.15,5.82,5.74,17.03,13.06,23.65,19.53,12.79,11.71,11.23,12.23,26.96,21.35,13.26,6.53,5.03,17.62,12.12,13.75,24.5,23.38,1,02
828,1323,2015,78.82,65.65,27.79,24.91,54.5,58.35,8.26,6.26,14.97,9.56,20.24,13.62,9.38,11.29,8.03,11.86,25.28,20.76,15.12,6.88,3.56,14.21,8.0,10.0,24.6,19.6,3,03
829,1268,2015,69.48,63.24,22.45,22.91,51.3,57.88,7.3,6.76,17.27,10.67,22.82,16.15,12.03,11.27,9.44,11.81,27.48,21.37,10.91,4.85,4.21,16.55,9.17,7.83,26.0,18.83,1,04
830,1452,2015,73.94,66.84,25.41,21.78,61.72,46.5,6.66,5.41,16.47,17.88,24.94,26.03,13.06,19.62,17.04,8.91,20.09,22.83,14.53,10.94,2.84,23.34,8.89,16.33,28.11,19.56,2,05
831,1139,2015,69.56,61.19,24.28,21.91,55.34,52.62,5.75,5.47,15.25,11.91,22.44,17.53,11.38,12.59,11.95,8.27,24.91,20.14,11.5,6.38,2.94,17.62,7.8,12.7,26.5,23.7,1,06
832,1455,2015,68.58,55.77,24.16,19.35,54.48,48.32,6.9,4.94,13.35,12.13,19.32,17.81,9.35,13.29,11.59,8.89,23.7,21.33,13.65,7.06,3.77,16.61,6.75,11.75,25.0,20.25,2,07
833,1153,2015,62.38,55.28,22.38,20.44,49.41,52.44,5.03,5.75,12.59,8.66,18.69,13.34,12.78,12.19,10.82,11.59,23.55,16.59,11.88,6.56,5.44,14.66,9.2,11.3,22.4,22.6,1,08
834,1345,2015,70.0,64.52,24.3,21.94,53.61,54.76,5.79,5.94,15.61,14.7,22.79,21.09,13.09,11.67,11.76,11.52,25.76,19.9,14.91,5.45,5.33,18.91,10.25,11.75,22.17,22.42,0,09
835,1231,2015,77.48,71.42,27.24,26.52,58.48,58.33,9.33,5.88,13.67,12.52,19.12,18.7,11.48,10.82,12.1,10.35,26.65,20.15,14.03,5.06,3.18,17.58,11.69,11.77,24.69,19.92,0,10
836,1400,2015,67.94,60.39,23.61,20.79,54.15,56.42,6.24,6.06,14.48,12.76,19.97,19.3,12.73,9.03,12.3,11.1,28.8,18.45,13.18,3.76,7.88,16.15,11.15,12.62,23.0,24.92,0,11
837,1138,2015,75.0,68.28,25.53,24.16,58.69,57.25,6.03,7.19,17.91,12.78,24.81,19.31,11.28,13.62,13.04,11.17,27.09,24.17,13.16,7.62,4.03,18.41,11.22,12.44,24.22,21.67,0,12
838,1434,2015,68.4,59.73,24.07,20.57,53.4,53.03,6.8,6.47,13.47,12.13,19.6,17.37,12.13,11.83,11.36,9.56,25.88,20.12,12.37,5.63,4.37,16.63,10.4,11.2,25.6,23.2,0,13
839,1318,2015,68.59,65.0,23.85,24.94,49.12,56.03,5.88,5.62,15.0,9.5,20.68,13.82,13.74,10.06,8.04,8.52,25.52,17.22,14.26,5.32,3.79,14.24,8.45,9.0,25.27,23.27,0,14
840,1308,2015,67.97,59.74,23.58,22.16,50.84,52.29,4.68,3.61,16.13,11.81,22.81,17.0,13.87,13.0,12.81,9.62,23.62,17.33,11.77,6.32,3.65,16.13,11.0,11.3,21.7,20.8,0,15
841,1214,2015,67.15,68.0,22.82,22.55,55.97,54.58,5.67,5.7,15.85,17.21,24.3,25.06,14.21,13.97,13.06,12.62,28.06,24.44,10.61,6.67,4.09,21.55,9.71,11.47,25.59,21.82,1,16
842,1264,2015,69.88,67.5,22.91,22.19,52.69,50.94,6.53,4.53,17.53,18.59,25.25,26.44,14.5,16.59,9.84,11.21,23.74,21.74,13.91,8.09,2.78,22.91,10.62,11.23,25.15,18.46,0,16
843,1458,2015,71.88,56.12,25.29,21.82,52.74,52.09,6.97,5.0,14.32,7.47,18.76,10.97,7.41,9.97,9.35,7.77,24.71,19.81,12.71,4.53,3.5,12.03,5.0,10.67,24.0,19.0,5,01
844,1112,2015,76.44,58.62,26.71,20.18,54.56,51.53,5.06,5.32,17.97,12.94,25.71,18.71,11.21,14.15,10.84,7.48,26.9,20.13,14.21,7.18,3.59,17.91,8.67,10.67,28.67,21.33,3,02
845,1124,2015,69.12,60.31,23.94,21.69,55.16,53.62,7.0,5.72,14.25,11.22,21.38,17.34,12.38,12.34,14.48,12.0,24.65,18.91,14.41,8.03,3.84,16.72,9.11,14.56,23.0,22.44,0,03
846,1314,2015,77.91,68.4,29.11,23.37,61.26,58.74,4.77,6.49,14.91,15.17,21.31,22.09,12.69,12.43,13.38,11.21,29.12,20.29,17.74,6.66,4.4,19.29,13.36,15.18,22.45,22.64,2,04
847,1116,2015,78.03,70.15,27.41,24.24,61.26,56.29,6.68,6.24,16.53,15.44,22.82,21.65,11.74,15.97,13.19,11.96,24.08,23.77,16.15,7.76,4.76,18.97,11.38,12.38,22.75,18.5,1,05
